,area_code,state,market,market_size,profit,gross_profit,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_gross_profit,budget_sales,product_id,sale_date,product_type,product_description,product_category,gross_margin,sales_to_cogs_ratio,profit_margin_percentage,marketing_to_sales_ratio,gross_profit_to_inventory_ratio,budget_actual_profit_diff,expenses_to_sales_ratio,period,dow,hour,date,year
3144,740,Ohio,Central,Major Market,144.0,172.0,283.0,114.0,63.0,37.0,822.0,100.0,90.0,160.0,250.0,11,2011-07-01,Tea,Darjeeling,Regular,0.61,2.482456140350877,50.8833922261484,0.13074204946996468,0.20924574209245742,44.0,0.2226148409893993,2011-07,Friday,12 AM,2011-07-01,2011
3145,740,Ohio,Central,Major Market,121.0,186.0,320.0,134.0,65.0,41.0,690.0,90.0,110.0,150.0,260.0,12,2010-12-01,Tea,Earl Grey,Regular,0.58,2.388059701492537,37.8125,0.128125,0.26956521739130435,31.0,0.203125,2010-12,Wednesday,12 AM,2010-12-01,2010
3146,740,Ohio,Central,Major Market,105.0,120.0,220.0,86.0,49.0,26.0,490.0,70.0,70.0,110.0,180.0,12,2011-02-01,Tea,Earl Grey,Regular,0.55,2.558139534883721,47.72727272727273,0.11818181818181818,0.24489795918367346,35.0,0.22272727272727272,2011-02,Tuesday,12 AM,2011-02-01,2011
3147,740,Ohio,Central,Major Market,132.0,143.0,261.0,102.0,54.0,31.0,666.0,70.0,80.0,120.0,200.0,12,2011-11-01,Tea,Earl Grey,Regular,0.55,2.5588235294117645,50.57471264367817,0.11877394636015326,0.2147147147147147,62.0,0.20689655172413793,2011-11,Tuesday,12 AM,2011-11-01,2011
3148,754,Florida,East,Major Market,63.0,120.0,200.0,80.0,57.0,26.0,640.0,80.0,70.0,120.0,190.0,2,2010-02-01,Coffee,Columbian,Regular,0.6,2.5,31.5,0.13,0.1875,-17.0,0.285,2010-02,Monday,12 AM,2010-02-01,2010
3149,754,Florida,East,Major Market,63.0,119.0,197.0,78.0,56.0,25.0,798.0,60.0,70.0,100.0,170.0,2,2010-11-01,Coffee,Columbian,Regular,0.6,2.5256410256410255,31.979695431472084,0.12690355329949238,0.14912280701754385,3.0,0.28426395939086296,2010-11,Monday,12 AM,2010-11-01,2010
3150,754,Florida,East,Major Market,73.0,133.0,221.0,88.0,60.0,29.0,817.0,80.0,70.0,120.0,190.0,2,2010-12-01,Coffee,Columbian,Regular,0.6,2.5113636363636362,33.03167420814479,0.13122171945701358,0.16279069767441862,-7.0,0.27149321266968324,2010-12,Wednesday,12 AM,2010-12-01,2010
3151,754,Florida,East,Major Market,108.0,141.0,233.0,94.0,59.0,31.0,697.0,90.0,90.0,130.0,220.0,2,2011-05-01,Coffee,Columbian,Regular,0.61,2.478723404255319,46.3519313304721,0.13304721030042918,0.20229555236728838,18.0,0.2532188841201717,2011-05,Sunday,12 AM,2011-05-01,2011
3152,754,Florida,East,Major Market,67.0,116.0,200.0,84.0,49.0,26.0,500.0,70.0,80.0,110.0,190.0,3,2010-01-01,Coffee,Decaf Irish Cream,Decaf,0.58,2.380952380952381,33.5,0.13,0.232,-3.0,0.245,2010-01,Friday,12 AM,2010-01-01,2010
3153,754,Florida,East,Major Market,145.0,155.0,285.0,112.0,57.0,34.0,502.0,100.0,100.0,150.0,250.0,3,2011-04-01,Coffee,Decaf Irish Cream,Decaf,0.54,2.544642857142857,50.877192982456144,0.11929824561403508,0.30876494023904383,45.0,0.2,2011-04,Friday,12 AM,2011-04-01,2011
3154,754,Florida,East,Major Market,178.0,195.0,333.0,141.0,61.0,43.0,692.0,130.0,130.0,180.0,310.0,3,2011-07-01,Coffee,Decaf Irish Cream,Decaf,0.59,2.3617021276595747,53.453453453453456,0.12912912912912913,0.2817919075144509,48.0,0.1831831831831832,2011-07,Friday,12 AM,2011-07-01,2011
3155,754,Florida,East,Major Market,28.0,48.0,81.0,33.0,20.0,9.0,777.0,40.0,30.0,50.0,80.0,13,2010-01-01,Tea,Green Tea,Regular,0.59,2.4545454545454546,34.5679012345679,0.1111111111111111,0.06177606177606178,-12.0,0.24691358024691357,2010-01,Friday,12 AM,2010-01-01,2010
3156,754,Florida,East,Major Market,47.0,72.0,121.0,49.0,25.0,13.0,779.0,60.0,50.0,80.0,130.0,13,2010-04-01,Tea,Green Tea,Regular,0.6,2.4693877551020407,38.84297520661157,0.10743801652892562,0.09242618741976893,-13.0,0.2066115702479339,2010-04,Thursday,12 AM,2010-04-01,2010
3157,754,Florida,East,Major Market,73.0,75.0,134.0,51.0,26.0,14.0,857.0,60.0,50.0,80.0,130.0,13,2011-09-01,Tea,Green Tea,Regular,0.56,2.627450980392157,54.47761194029851,0.1044776119402985,0.08751458576429405,13.0,0.19402985074626866,2011-09,Thursday,12 AM,2011-09-01,2011
3158,754,Florida,East,Major Market,15.0,130.0,224.0,94.0,115.0,85.0,694.0,20.0,90.0,120.0,210.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,0.58,2.382978723404255,6.696428571428571,0.3794642857142857,0.1873198847262248,-5.0,0.5133928571428571,2010-11,Monday,12 AM,2010-11-01,2010
3159,754,Florida,East,Major Market,25.0,130.0,238.0,93.0,113.0,84.0,692.0,40.0,80.0,130.0,210.0,5,2011-09-01,Espresso,Caffe Mocha,Regular,0.55,2.5591397849462365,10.504201680672269,0.35294117647058826,0.18786127167630057,-15.0,0.47478991596638653,2011-09,Thursday,12 AM,2011-09-01,2011
3160,754,Florida,East,Major Market,50.0,103.0,180.0,77.0,53.0,25.0,432.0,60.0,70.0,100.0,170.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,0.57,2.3376623376623376,27.77777777777778,0.1388888888888889,0.23842592592592593,-10.0,0.29444444444444445,2010-01,Friday,12 AM,2010-01-01,2010
3161,754,Florida,East,Major Market,86.0,112.0,208.0,83.0,54.0,27.0,433.0,80.0,70.0,120.0,190.0,6,2011-04-01,Espresso,Decaf Espresso,Decaf,0.54,2.5060240963855422,41.34615384615385,0.12980769230769232,0.2586605080831409,6.0,0.25961538461538464,2011-04,Friday,12 AM,2011-04-01,2011
3162,754,Florida,East,Major Market,98.0,130.0,225.0,97.0,55.0,32.0,575.0,80.0,90.0,130.0,220.0,6,2011-07-01,Espresso,Decaf Espresso,Decaf,0.58,2.3195876288659796,43.55555555555555,0.14222222222222222,0.22608695652173913,18.0,0.24444444444444444,2011-07,Friday,12 AM,2011-07-01,2011
3163,754,Florida,East,Major Market,34.0,62.0,110.0,48.0,28.0,15.0,617.0,30.0,30.0,50.0,80.0,8,2010-02-01,Herbal Tea,Chamomile,Decaf,0.56,2.2916666666666665,30.909090909090907,0.13636363636363635,0.10048622366288493,4.0,0.2545454545454545,2010-02,Monday,12 AM,2010-02-01,2010
3164,754,Florida,East,Major Market,50.0,62.0,117.0,48.0,28.0,15.0,617.0,30.0,30.0,50.0,80.0,8,2011-02-01,Herbal Tea,Chamomile,Decaf,0.53,2.4375,42.73504273504273,0.1282051282051282,0.10048622366288493,20.0,0.23931623931623933,2011-02,Tuesday,12 AM,2011-02-01,2011
3165,754,Florida,East,Major Market,19.0,74.0,133.0,59.0,55.0,22.0,377.0,30.0,40.0,60.0,100.0,9,2010-06-01,Herbal Tea,Lemon,Decaf,0.56,2.2542372881355934,14.285714285714285,0.16541353383458646,0.1962864721485411,-11.0,0.41353383458646614,2010-06,Tuesday,12 AM,2010-06-01,2010
3166,754,Florida,East,Major Market,26.0,74.0,132.0,59.0,51.0,22.0,377.0,30.0,40.0,60.0,100.0,9,2011-06-01,Herbal Tea,Lemon,Decaf,0.56,2.23728813559322,19.696969696969695,0.16666666666666666,0.1962864721485411,-4.0,0.38636363636363635,2011-06,Wednesday,12 AM,2011-06-01,2011
3167,754,Florida,East,Major Market,39.0,82.0,151.0,69.0,43.0,21.0,965.0,40.0,50.0,60.0,110.0,10,2010-04-01,Herbal Tea,Mint,Decaf,0.54,2.1884057971014492,25.82781456953642,0.1390728476821192,0.0849740932642487,-1.0,0.2847682119205298,2010-04,Thursday,12 AM,2010-04-01,2010
3168,754,Florida,East,Major Market,79.0,99.0,194.0,83.0,46.0,25.0,1063.0,50.0,60.0,80.0,140.0,10,2011-09-01,Herbal Tea,Mint,Decaf,0.51,2.3373493975903616,40.72164948453608,0.12886597938144329,0.09313264346190028,29.0,0.23711340206185566,2011-09,Thursday,12 AM,2011-09-01,2011
3169,754,Florida,East,Major Market,32.0,52.0,87.0,35.0,20.0,9.0,875.0,50.0,30.0,60.0,90.0,11,2010-09-01,Tea,Darjeeling,Regular,0.6,2.4857142857142858,36.7816091954023,0.10344827586206896,0.05942857142857143,-18.0,0.22988505747126436,2010-09,Wednesday,12 AM,2010-09-01,2010
3170,760,California,West,Major Market,54.0,108.0,180.0,72.0,54.0,23.0,558.0,50.0,40.0,80.0,120.0,13,2010-01-01,Tea,Green Tea,Regular,0.6,2.5,30.0,0.12777777777777777,0.1935483870967742,4.0,0.3,2010-01,Friday,12 AM,2010-01-01,2010
3171,760,California,West,Major Market,39.0,90.0,150.0,60.0,51.0,19.0,656.0,40.0,30.0,70.0,100.0,13,2010-09-01,Tea,Green Tea,Regular,0.6,2.5,26.0,0.12666666666666668,0.13719512195121952,-1.0,0.34,2010-09,Wednesday,12 AM,2010-09-01,2010
3172,760,California,West,Major Market,111.0,152.0,256.0,104.0,41.0,29.0,871.0,120.0,80.0,140.0,220.0,8,2010-05-01,Herbal Tea,Chamomile,Decaf,0.59,2.4615384615384617,43.359375,0.11328125,0.17451205510907003,-9.0,0.16015625,2010-05,Saturday,12 AM,2010-05-01,2010
3173,760,California,West,Major Market,125.0,117.0,211.0,81.0,33.0,22.0,984.0,80.0,70.0,110.0,180.0,8,2011-11-01,Herbal Tea,Chamomile,Decaf,0.55,2.6049382716049383,59.241706161137444,0.10426540284360189,0.11890243902439024,45.0,0.15639810426540285,2011-11,Tuesday,12 AM,2011-11-01,2011
3174,760,California,West,Major Market,102.0,109.0,206.0,84.0,40.0,27.0,603.0,60.0,70.0,90.0,160.0,10,2011-03-01,Herbal Tea,Mint,Decaf,0.53,2.4523809523809526,49.51456310679612,0.13106796116504854,0.18076285240464346,42.0,0.1941747572815534,2011-03,Tuesday,12 AM,2011-03-01,2011
3175,760,California,West,Major Market,133.0,178.0,301.0,123.0,45.0,34.0,941.0,100.0,80.0,120.0,200.0,11,2010-08-01,Tea,Darjeeling,Regular,0.59,2.4471544715447155,44.18604651162791,0.11295681063122924,0.1891604675876727,33.0,0.14950166112956811,2010-08,Sunday,12 AM,2010-08-01,2010
3176,760,California,West,Major Market,145.0,145.0,243.0,100.0,37.0,28.0,598.0,90.0,60.0,100.0,160.0,12,2011-08-01,Tea,Earl Grey,Regular,0.6,2.43,59.67078189300411,0.11522633744855967,0.24247491638795987,55.0,0.1522633744855967,2011-08,Monday,12 AM,2011-08-01,2011
3177,760,California,West,Major Market,70.0,73.0,131.0,50.0,26.0,14.0,589.0,40.0,30.0,50.0,80.0,12,2011-11-01,Tea,Earl Grey,Regular,0.56,2.62,53.43511450381679,0.10687022900763359,0.12393887945670629,30.0,0.1984732824427481,2011-11,Tuesday,12 AM,2011-11-01,2011
3178,760,California,West,Major Market,149.0,239.0,478.0,239.0,90.0,66.0,1417.0,150.0,220.0,230.0,450.0,4,2010-03-01,Espresso,Caffe Latte,Regular,0.5,2.0,31.171548117154813,0.13807531380753138,0.16866619618913198,-1.0,0.18828451882845187,2010-03,Monday,12 AM,2010-03-01,2010
3179,772,Florida,East,Major Market,89.0,143.0,245.0,102.0,54.0,31.0,666.0,90.0,90.0,130.0,220.0,3,2010-11-01,Coffee,Decaf Irish Cream,Decaf,0.58,2.4019607843137254,36.3265306122449,0.12653061224489795,0.2147147147147147,-1.0,0.22040816326530613,2010-11,Monday,12 AM,2010-11-01,2010
3180,772,Florida,East,Major Market,113.0,127.0,232.0,91.0,51.0,28.0,656.0,90.0,70.0,110.0,180.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,0.55,2.5494505494505493,48.706896551724135,0.1206896551724138,0.19359756097560976,23.0,0.21982758620689655,2011-10,Saturday,12 AM,2011-10-01,2011
3181,772,Florida,East,Major Market,68.0,70.0,126.0,48.0,24.0,13.0,851.0,60.0,50.0,70.0,120.0,13,2011-10-01,Tea,Green Tea,Regular,0.56,2.625,53.96825396825397,0.10317460317460317,0.08225616921269095,8.0,0.19047619047619047,2011-10,Saturday,12 AM,2011-10-01,2011
3182,772,Florida,East,Major Market,35.0,154.0,262.0,110.0,120.0,100.0,665.0,40.0,100.0,150.0,250.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,0.59,2.381818181818182,13.358778625954198,0.3816793893129771,0.23157894736842105,-5.0,0.4580152671755725,2011-06,Wednesday,12 AM,2011-06-01,2011
3183,772,Florida,East,Major Market,87.0,121.0,210.0,91.0,54.0,30.0,533.0,80.0,80.0,120.0,200.0,6,2011-06-01,Espresso,Decaf Espresso,Decaf,0.58,2.3076923076923075,41.42857142857143,0.14285714285714285,0.2270168855534709,7.0,0.2571428571428571,2011-06,Wednesday,12 AM,2011-06-01,2011
3184,772,Florida,East,Major Market,76.0,103.0,192.0,77.0,52.0,25.0,557.0,60.0,70.0,100.0,170.0,6,2011-11-01,Espresso,Decaf Espresso,Decaf,0.54,2.4935064935064934,39.58333333333333,0.13020833333333334,0.18491921005385997,16.0,0.2708333333333333,2011-11,Tuesday,12 AM,2011-11-01,2011
3185,772,Florida,East,Major Market,12.0,32.0,56.0,24.0,20.0,7.0,567.0,20.0,10.0,30.0,40.0,8,2010-12-01,Herbal Tea,Chamomile,Decaf,0.57,2.3333333333333335,21.428571428571427,0.125,0.0564373897707231,-8.0,0.35714285714285715,2010-12,Wednesday,12 AM,2010-12-01,2010
3186,772,Florida,East,Major Market,12.0,66.0,120.0,54.0,54.0,20.0,301.0,20.0,40.0,50.0,90.0,9,2010-03-01,Herbal Tea,Lemon,Decaf,0.55,2.2222222222222223,10.0,0.16666666666666666,0.21926910299003322,-8.0,0.45,2010-03,Monday,12 AM,2010-03-01,2010
3187,772,Florida,East,Major Market,22.0,70.0,135.0,57.0,55.0,21.0,313.0,20.0,40.0,50.0,90.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,0.52,2.3684210526315788,16.296296296296298,0.15555555555555556,0.22364217252396165,2.0,0.4074074074074074,2011-04,Friday,12 AM,2011-04-01,2011
3188,772,Florida,East,Major Market,39.0,81.0,150.0,69.0,42.0,21.0,965.0,40.0,50.0,60.0,110.0,10,2010-01-01,Herbal Tea,Mint,Decaf,0.54,2.1739130434782608,26.0,0.14,0.08393782383419689,-1.0,0.28,2010-01,Friday,12 AM,2010-01-01,2010
3189,772,Florida,East,Major Market,57.0,65.0,109.0,45.0,22.0,12.0,885.0,50.0,40.0,70.0,110.0,11,2011-07-01,Tea,Darjeeling,Regular,0.6,2.422222222222222,52.293577981651374,0.11009174311926606,0.07344632768361582,7.0,0.2018348623853211,2011-07,Friday,12 AM,2011-07-01,2011
3190,773,Illinois,Central,Major Market,177.0,213.0,391.0,154.0,94.0,50.0,829.0,140.0,160.0,220.0,380.0,2,2011-03-01,Coffee,Columbian,Regular,0.54,2.538961038961039,45.26854219948849,0.1278772378516624,0.2569360675512666,37.0,0.24040920716112532,2011-03,Tuesday,12 AM,2011-03-01,2011
3191,773,Illinois,Central,Major Market,141.0,150.0,271.0,104.0,55.0,33.0,596.0,100.0,110.0,150.0,260.0,3,2011-02-01,Coffee,Decaf Irish Cream,Decaf,0.55,2.605769230769231,52.02952029520295,0.12177121771217712,0.2516778523489933,41.0,0.2029520295202952,2011-02,Tuesday,12 AM,2011-02-01,2011
3192,773,Illinois,Central,Major Market,230.0,349.0,612.0,263.0,119.0,86.0,1433.0,300.0,300.0,420.0,720.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,0.57,2.326996197718631,37.58169934640523,0.14052287581699346,0.2435450104675506,-70.0,0.19444444444444445,2010-05,Saturday,12 AM,2010-05-01,2010
3193,773,Illinois,Central,Major Market,317.0,349.0,607.0,263.0,111.0,86.0,1433.0,300.0,300.0,420.0,720.0,5,2011-05-01,Espresso,Caffe Mocha,Regular,0.57,2.307984790874525,52.22405271828665,0.1416803953871499,0.2435450104675506,17.0,0.1828665568369028,2011-05,Sunday,12 AM,2011-05-01,2011
3194,773,Illinois,Central,Major Market,333.0,362.0,628.0,272.0,113.0,89.0,1616.0,300.0,310.0,430.0,740.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,0.58,2.3088235294117645,53.025477707006374,0.14171974522292993,0.22400990099009901,33.0,0.17993630573248406,2011-06,Wednesday,12 AM,2011-06-01,2011
3195,773,Illinois,Central,Major Market,362.0,392.0,681.0,295.0,121.0,97.0,1714.0,340.0,340.0,470.0,810.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,0.58,2.3084745762711862,53.15712187958884,0.14243759177679882,0.22870478413068845,22.0,0.1776798825256975,2011-08,Monday,12 AM,2011-08-01,2011
3196,773,Illinois,Central,Major Market,148.0,239.0,478.0,239.0,91.0,66.0,1417.0,200.0,270.0,290.0,560.0,6,2010-03-01,Espresso,Decaf Espresso,Decaf,0.5,2.0,30.962343096234306,0.13807531380753138,0.16866619618913198,-52.0,0.1903765690376569,2010-03,Monday,12 AM,2010-03-01,2010
3197,773,Illinois,Central,Major Market,218.0,228.0,510.0,228.0,92.0,63.0,1459.0,180.0,260.0,270.0,530.0,6,2011-01-01,Espresso,Decaf Espresso,Decaf,0.45,2.236842105263158,42.745098039215684,0.12352941176470589,0.1562714187799863,38.0,0.1803921568627451,2011-01,Saturday,12 AM,2011-01-01,2011
3198,773,Illinois,Central,Major Market,228.0,261.0,516.0,260.0,89.0,72.0,1559.0,210.0,300.0,310.0,610.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,0.51,1.9846153846153847,44.18604651162791,0.13953488372093023,0.16741500962155229,18.0,0.17248062015503876,2011-05,Sunday,12 AM,2011-05-01,2011
3199,773,Illinois,Central,Major Market,230.0,249.0,531.0,249.0,94.0,69.0,1775.0,210.0,280.0,300.0,580.0,6,2011-09-01,Espresso,Decaf Espresso,Decaf,0.47,2.1325301204819276,43.314500941619585,0.12994350282485875,0.14028169014084507,20.0,0.17702448210922786,2011-09,Thursday,12 AM,2011-09-01,2011
3200,773,Illinois,Central,Major Market,221.0,239.0,509.0,239.0,90.0,66.0,1755.0,300.0,340.0,370.0,710.0,6,2011-10-01,Espresso,Decaf Espresso,Decaf,0.47,2.1297071129707112,43.418467583497055,0.12966601178781925,0.1361823361823362,-79.0,0.17681728880157171,2011-10,Saturday,12 AM,2011-10-01,2011
3201,773,Illinois,Central,Major Market,233.0,251.0,534.0,250.0,94.0,70.0,1820.0,240.0,320.0,320.0,640.0,6,2011-12-01,Espresso,Decaf Espresso,Decaf,0.47,2.136,43.63295880149813,0.13108614232209737,0.13791208791208792,-7.0,0.1760299625468165,2011-12,Thursday,12 AM,2011-12-01,2011
3202,773,Illinois,Central,Major Market,112.0,152.0,256.0,104.0,40.0,29.0,821.0,120.0,80.0,140.0,220.0,8,2010-05-01,Herbal Tea,Chamomile,Decaf,0.59,2.4615384615384617,43.75,0.11328125,0.1851400730816078,-8.0,0.15625,2010-05,Saturday,12 AM,2010-05-01,2010
3203,773,Illinois,Central,Major Market,148.0,130.0,245.0,89.0,37.0,24.0,777.0,100.0,70.0,120.0,190.0,8,2011-01-01,Herbal Tea,Chamomile,Decaf,0.53,2.752808988764045,60.40816326530612,0.09795918367346938,0.16731016731016732,48.0,0.1510204081632653,2011-01,Saturday,12 AM,2011-01-01,2011
3204,773,Illinois,Central,Major Market,155.0,152.0,254.0,104.0,37.0,29.0,821.0,120.0,80.0,140.0,220.0,8,2011-05-01,Herbal Tea,Chamomile,Decaf,0.6,2.4423076923076925,61.023622047244096,0.1141732283464567,0.1851400730816078,35.0,0.14566929133858267,2011-05,Sunday,12 AM,2011-05-01,2011
3205,773,Illinois,Central,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,613.0,60.0,70.0,90.0,160.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,0.56,2.289156626506024,35.78947368421053,0.14210526315789473,0.17455138662316477,8.0,0.20526315789473684,2010-02,Monday,12 AM,2010-02-01,2010
3206,773,Illinois,Central,Major Market,27.0,52.0,92.0,40.0,25.0,13.0,536.0,30.0,30.0,50.0,80.0,9,2010-11-01,Herbal Tea,Lemon,Decaf,0.57,2.3,29.347826086956523,0.14130434782608695,0.09701492537313433,-3.0,0.2717391304347826,2010-11,Monday,12 AM,2010-11-01,2010
3207,773,Illinois,Central,Major Market,29.0,56.0,99.0,43.0,27.0,14.0,531.0,30.0,40.0,50.0,90.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,0.57,2.302325581395349,29.292929292929294,0.1414141414141414,0.10546139359698682,-1.0,0.2727272727272727,2010-12,Wednesday,12 AM,2010-12-01,2010
3208,773,Illinois,Central,Major Market,106.0,107.0,213.0,83.0,41.0,27.0,623.0,60.0,70.0,90.0,160.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,0.5,2.566265060240964,49.76525821596244,0.1267605633802817,0.17174959871589085,46.0,0.19248826291079812,2011-01,Saturday,12 AM,2011-01-01,2011
3209,773,Illinois,Central,Major Market,101.0,107.0,202.0,83.0,39.0,27.0,613.0,60.0,70.0,90.0,160.0,9,2011-02-01,Herbal Tea,Lemon,Decaf,0.53,2.433734939759036,50.0,0.13366336633663367,0.17455138662316477,41.0,0.19306930693069307,2011-02,Tuesday,12 AM,2011-02-01,2011
3210,773,Illinois,Central,Major Market,94.0,107.0,188.0,83.0,36.0,27.0,584.0,60.0,70.0,90.0,160.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,0.57,2.2650602409638556,50.0,0.14361702127659576,0.1832191780821918,34.0,0.19148936170212766,2011-05,Sunday,12 AM,2011-05-01,2011
3211,773,Illinois,Central,Major Market,92.0,107.0,188.0,83.0,37.0,27.0,574.0,60.0,70.0,90.0,160.0,9,2011-06-01,Herbal Tea,Lemon,Decaf,0.57,2.2650602409638556,48.93617021276596,0.14361702127659576,0.18641114982578397,32.0,0.19680851063829788,2011-06,Wednesday,12 AM,2011-06-01,2011
3212,773,Illinois,Central,Major Market,99.0,112.0,197.0,87.0,37.0,28.0,564.0,70.0,70.0,100.0,170.0,9,2011-07-01,Herbal Tea,Lemon,Decaf,0.57,2.264367816091954,50.25380710659898,0.14213197969543148,0.19858156028368795,29.0,0.18781725888324874,2011-07,Friday,12 AM,2011-07-01,2011
3213,773,Illinois,Central,Major Market,101.0,139.0,234.0,95.0,38.0,26.0,821.0,100.0,80.0,120.0,200.0,10,2010-01-01,Herbal Tea,Mint,Decaf,0.59,2.463157894736842,43.162393162393165,0.1111111111111111,0.16930572472594396,1.0,0.1623931623931624,2010-01,Friday,12 AM,2010-01-01,2010
3214,773,Illinois,Central,Major Market,102.0,139.0,234.0,95.0,37.0,26.0,799.0,100.0,80.0,120.0,200.0,10,2010-03-01,Herbal Tea,Mint,Decaf,0.59,2.463157894736842,43.58974358974359,0.1111111111111111,0.1739674593241552,2.0,0.1581196581196581,2010-03,Monday,12 AM,2010-03-01,2010
3215,773,Illinois,Central,Major Market,112.0,152.0,256.0,104.0,40.0,29.0,871.0,120.0,80.0,140.0,220.0,10,2010-05-01,Herbal Tea,Mint,Decaf,0.59,2.4615384615384617,43.75,0.11328125,0.17451205510907003,-8.0,0.15625,2010-05,Saturday,12 AM,2010-05-01,2010
3216,773,Illinois,Central,Major Market,106.0,145.0,245.0,100.0,39.0,28.0,981.0,110.0,80.0,130.0,210.0,10,2010-09-01,Herbal Tea,Mint,Decaf,0.59,2.45,43.26530612244898,0.11428571428571428,0.14780835881753313,-4.0,0.15918367346938775,2010-09,Wednesday,12 AM,2010-09-01,2010
3217,773,Illinois,Central,Major Market,157.0,145.0,261.0,100.0,39.0,28.0,981.0,110.0,80.0,130.0,210.0,10,2011-09-01,Herbal Tea,Mint,Decaf,0.56,2.61,60.15325670498084,0.10727969348659004,0.14780835881753313,47.0,0.14942528735632185,2011-09,Thursday,12 AM,2011-09-01,2011
3218,773,Illinois,Central,Major Market,53.0,108.0,180.0,72.0,55.0,23.0,541.0,40.0,60.0,90.0,150.0,12,2010-03-01,Tea,Earl Grey,Regular,0.6,2.5,29.444444444444446,0.12777777777777777,0.19963031423290203,13.0,0.3055555555555556,2010-03,Monday,12 AM,2010-03-01,2010
3219,773,Illinois,Central,Major Market,40.0,90.0,150.0,60.0,50.0,19.0,656.0,40.0,50.0,80.0,130.0,12,2010-09-01,Tea,Earl Grey,Regular,0.6,2.5,26.666666666666668,0.12666666666666668,0.13719512195121952,0.0,0.3333333333333333,2010-09,Wednesday,12 AM,2010-09-01,2010
3220,773,Illinois,Central,Major Market,73.0,102.0,181.0,68.0,53.0,22.0,559.0,40.0,50.0,90.0,140.0,12,2011-04-01,Tea,Earl Grey,Regular,0.56,2.661764705882353,40.331491712707184,0.12154696132596685,0.18246869409660108,33.0,0.292817679558011,2011-04,Friday,12 AM,2011-04-01,2011
3221,774,Massachusetts,East,Major Market,340.0,395.0,470.0,75.0,55.0,24.0,235.0,330.0,70.0,370.0,440.0,2,2010-02-01,Coffee,Columbian,Regular,0.84,6.266666666666667,72.3404255319149,0.05106382978723404,1.6808510638297873,10.0,0.11702127659574468,2010-02,Monday,12 AM,2010-02-01,2010
3222,774,Massachusetts,East,Major Market,397.0,451.0,519.0,68.0,54.0,22.0,-348.0,400.0,60.0,430.0,490.0,2,2010-04-01,Coffee,Columbian,Regular,0.87,7.632352941176471,76.49325626204238,0.04238921001926782,-1.2959770114942528,-3.0,0.10404624277456648,2010-04,Thursday,12 AM,2010-04-01,2010
3223,774,Massachusetts,East,Major Market,543.0,420.0,524.0,72.0,54.0,23.0,-54.0,360.0,60.0,400.0,460.0,2,2011-03-01,Coffee,Columbian,Regular,0.8,7.277777777777778,103.6259541984733,0.04389312977099236,-7.777777777777778,183.0,0.10305343511450382,2011-03,Tuesday,12 AM,2011-03-01,2011
3224,774,Massachusetts,East,Major Market,755.0,595.0,643.0,54.0,45.0,17.0,-1006.0,530.0,50.0,560.0,610.0,2,2011-06-01,Coffee,Columbian,Regular,0.93,11.907407407407407,117.41835147744946,0.026438569206842923,-0.5914512922465208,225.0,0.06998444790046657,2011-06,Wednesday,12 AM,2011-06-01,2011
3225,774,Massachusetts,East,Major Market,690.0,516.0,614.0,60.0,51.0,19.0,-2572.0,460.0,50.0,490.0,540.0,2,2011-09-01,Coffee,Columbian,Regular,0.84,10.233333333333333,112.37785016286645,0.030944625407166124,-0.2006220839813375,230.0,0.08306188925081433,2011-09,Thursday,12 AM,2011-09-01,2011
3226,774,Massachusetts,East,Major Market,24.0,32.0,56.0,21.0,16.0,5.0,454.0,20.0,20.0,30.0,50.0,13,2011-04-01,Tea,Green Tea,Regular,0.57,2.6666666666666665,42.857142857142854,0.08928571428571429,0.07048458149779736,4.0,0.2857142857142857,2011-04,Friday,12 AM,2011-04-01,2011
3227,774,Massachusetts,East,Major Market,12.0,26.0,44.0,18.0,16.0,5.0,486.0,20.0,10.0,30.0,40.0,13,2011-07-01,Tea,Green Tea,Regular,0.59,2.4444444444444446,27.27272727272727,0.11363636363636363,0.053497942386831275,-8.0,0.36363636363636365,2011-07,Friday,12 AM,2011-07-01,2011
3228,774,Massachusetts,East,Major Market,37.0,44.0,78.0,29.0,19.0,8.0,490.0,30.0,30.0,40.0,70.0,13,2011-12-01,Tea,Green Tea,Regular,0.56,2.689655172413793,47.43589743589743,0.10256410256410256,0.08979591836734693,7.0,0.24358974358974358,2011-12,Thursday,12 AM,2011-12-01,2011
